Address,Place,City,State,Phone,Zip,CountryCode,Country,Location,Latitude,Longitude,geometry
"['Street:  1 75 Jln Tuanku Antah', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06765-1382', 'Zip code  70100', 'Country calling code  +60', 'Country  Malaysia']",1 75 Jln Tuanku Antah,Seremban,Negeri Sembilan,06765-1382,70100,60,Malaysia,"1 75 Jln Tuanku Antah, Seremban, Negeri Sembilan",2.7088586,101.9542622,POINT (101.9542622 2.7088586)
"['Street:  Jalan Skudai Lama Taman Tampoi Indah', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2419775', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",Jalan Skudai Lama Taman Tampoi Indah,Johor Bahru,Johor,(607) 2419775,81200,60,Malaysia,"Jalan Skudai Lama Taman Tampoi Indah, Johor Bahru, Johor",1.5150221,103.6822861,POINT (103.6822861 1.5150221)
"['Street:  174/50 Gedong Lalang', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06762-1351', 'Zip code  70400', 'Country calling code  +60', 'Country  Malaysia']",174/50 Gedong Lalang,Seremban,Negeri Sembilan,06762-1351,70400,60,Malaysia,"174/50 Gedong Lalang, Seremban, Negeri Sembilan",2.7261601,101.9725393,POINT (101.9725393 2.7261601)
"['Street:  58 Jln Pingai Taman Pelangi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07333-1296', 'Zip code  80400', 'Country calling code  +60', 'Country  Malaysia']",58 Jln Pingai Taman Pelangi,Johor Bahru,Johor,07333-1296,80400,60,Malaysia,"58 Jln Pingai Taman Pelangi, Johor Bahru, Johor",1.4826669,103.7738917,POINT (103.7738917 1.4826669)
"['Street:  PERSIARAN RAJA MUDA MUSA, PORT KLANG.,', 'City:   Port Klang', 'State/province/area:    Selangor', 'Phone number  03-31658340', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']","PERSIARAN RAJA MUDA MUSA, PORT KLANG.,",Port Klang,Selangor,03-31658340,42000,60,Malaysia,"PERSIARAN RAJA MUDA MUSA, PORT KLANG.,, Port Klang, Selangor",3.0022821,101.3981867,POINT (101.3981867 3.0022821)
"['Street:  2 39 Jln 109E Taman Desa', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037981-9641', 'Zip code  58100', 'Country calling code  +60', 'Country  Malaysia']",2 39 Jln 109E Taman Desa,Kuala Lumpur,Wilayah Persekutuan,037981-9641,58100,60,Malaysia,"2 39 Jln 109E Taman Desa, Kuala Lumpur, Wilayah Persekutuan",3.0983219,101.6788812,POINT (101.6788812 3.0983219)
"['Street:  No. 172 Jln Petaling', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032070-3173', 'Zip code  50000', 'Country calling code  +60', 'Country  Malaysia']",No. 172 Jln Petaling,Kuala Lumpur,Wilayah Persekutuan,032070-3173,50000,60,Malaysia,"No. 172 Jln Petaling, Kuala Lumpur, Wilayah Persekutuan",3.1439171,101.6976834,POINT (101.6976834 3.1439171)
"['Street:  287 1 Jln Tabuan Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08224-1248', 'Zip code  93100', 'Country calling code  +60', 'Country  Malaysia']",287 1 Jln Tabuan Kuching,Kuching,Sarawak,08224-1248,93100,60,Malaysia,"287 1 Jln Tabuan Kuching, Kuching, Sarawak",1.5428412,110.3545781,POINT (110.3545781 1.5428412)
"['Street:  10 Jln Ss6/8 Ss6 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037804-4921', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",10 Jln Ss6/8 Ss6 Petaling Jaya,Petaling Jaya,Selangor,037804-4921,47301,60,Malaysia,"10 Jln Ss6/8 Ss6 Petaling Jaya, Petaling Jaya, Selangor",3.1061833,101.5990205,POINT (101.5990205 3.1061833)
"['Street:  A 107 Jln Tuanku 2 Taman Salak Selatan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037982-1596', 'Zip code  57100', 'Country calling code  +60', 'Country  Malaysia']",A 107 Jln Tuanku 2 Taman Salak Selatan,Kuala Lumpur,Wilayah Persekutuan,037982-1596,57100,60,Malaysia,"A 107 Jln Tuanku 2 Taman Salak Selatan, Kuala Lumpur, Wilayah Persekutuan",3.0833221,101.6965631,POINT (101.6965631 3.0833221)
"['Street:  No. 1, B, Klang', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  03-3344 0235', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']","No. 1, B, Klang",Klang,Selangor,03-3344 0235,41400,60,Malaysia,"No. 1, B, Klang, Klang, Selangor",3.0251546,101.5431188,POINT (101.5431188 3.0251546)
"['Street:  521 A Jln Jambu Gajus Jinjang Selatan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036251-2363', 'Zip code  52000', 'Country calling code  +60', 'Country  Malaysia']",521 A Jln Jambu Gajus Jinjang Selatan,Kuala Lumpur,Wilayah Persekutuan,036251-2363,52000,60,Malaysia,"521 A Jln Jambu Gajus Jinjang Selatan, Kuala Lumpur, Wilayah Persekutuan",3.2046195,101.6641649,POINT (101.6641649 3.2046195)
"['Street:  2 99 Jln Dato Onn Jaafar', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05432-0943', 'Zip code  30300', 'Country calling code  +60', 'Country  Malaysia']",2 99 Jln Dato Onn Jaafar,Ipoh,Perak,05432-0943,30300,60,Malaysia,"2 99 Jln Dato Onn Jaafar, Ipoh, Perak",4.6004407,101.084955,POINT (101.084955 4.6004407)
"['Street:  8 Jln Setiamurni 1 Bukit Damansara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03252-3637', 'Zip code  50490', 'Country calling code  +60', 'Country  Malaysia']",8 Jln Setiamurni 1 Bukit Damansara,Kuala Lumpur,Wilayah Persekutuan,03252-3637,50490,60,Malaysia,"8 Jln Setiamurni 1 Bukit Damansara, Kuala Lumpur, Wilayah Persekutuan",3.1468874,101.6523468,POINT (101.6523468 3.1468874)
"['Street:  Taman Abad', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07335-2675', 'Zip code  81300', 'Country calling code  +60', 'Country  Malaysia']",Taman Abad,Johor Bahru,Johor,07335-2675,81300,60,Malaysia,"Taman Abad, Johor Bahru, Johor",1.4813721,103.7566543,POINT (103.7566543 1.4813721)
"['Street:  284 Jln Simbang Taman Perling', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07232-7253', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",284 Jln Simbang Taman Perling,Johor Bahru,Johor,07232-7253,81200,60,Malaysia,"284 Jln Simbang Taman Perling, Johor Bahru, Johor",1.4823286,103.680989,POINT (103.680989 1.4823286)
"['Street:  1334 Jalan Pasir Pinji', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 2537277', 'Zip code  31650', 'Country calling code  +60', 'Country  Malaysia']",1334 Jalan Pasir Pinji,Ipoh,Perak,(605) 2537277,31650,60,Malaysia,"1334 Jalan Pasir Pinji, Ipoh, Perak",4.5807094500000005,101.08528725,POINT (101.08528725 4.5807094500000005)
"['Street:  No. 70 Jln Raya Kulai', 'City:   Kulai', 'State/province/area:    Johor', 'Phone number  6076630151', 'Zip code  81000', 'Country calling code  +60', 'Country  Malaysia']",No. 70 Jln Raya Kulai,Kulai,Johor,6076630151,81000,60,Malaysia,"No. 70 Jln Raya Kulai, Kulai, Johor",1.6662262,103.5895487,POINT (103.5895487 1.6662262)
"['Street:  6 Jln Teluk Batu 9', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  035162-1869', 'Zip code  42450', 'Country calling code  +60', 'Country  Malaysia']",6 Jln Teluk Batu 9,Klang,Selangor,035162-1869,42450,60,Malaysia,"6 Jln Teluk Batu 9, Klang, Selangor",3.0120665,101.4889975,POINT (101.4889975 3.0120665)
"['Street:  45-3 Jalan PJU 5/9 Kota Damansara', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 61406125', 'Zip code  47810', 'Country calling code  +60', 'Country  Malaysia']",45-3 Jalan PJU 5/9 Kota Damansara,Petaling Jaya,Selangor,(603) 61406125,47810,60,Malaysia,"45-3 Jalan PJU 5/9 Kota Damansara, Petaling Jaya, Selangor",3.1508405,101.5933041,POINT (101.5933041 3.1508405)
"['Street:  13A, Jalan 219,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7958-7173', 'Zip code  46100', 'Country calling code  +60', 'Country  Malaysia']","13A, Jalan 219,",Petaling Jaya,Selangor,03-7958-7173,46100,60,Malaysia,"13A, Jalan 219,, Petaling Jaya, Selangor",3.0889666,101.6280806,POINT (101.6280806 3.0889666)
"['Street:  78 JLN KEPAYANG TAMAN CITY', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036257-2333', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",78 JLN KEPAYANG TAMAN CITY,Kuala Lumpur,Wilayah Persekutuan,036257-2333,51200,60,Malaysia,"78 JLN KEPAYANG TAMAN CITY, Kuala Lumpur, Wilayah Persekutuan",3.1954171,101.6692732,POINT (101.6692732 3.1954171)
"['Street:  36, Jalan Hang Kasturi,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2078-7371', 'Zip code  50050', 'Country calling code  +60', 'Country  Malaysia']","36, Jalan Hang Kasturi,",Kuala Lumpur,Wilayah Persekutuan,03-2078-7371,50050,60,Malaysia,"36, Jalan Hang Kasturi,, Kuala Lumpur, Wilayah Persekutuan",3.1437505,101.6957281,POINT (101.6957281 3.1437505)
"['Street:  TAMAN BUKIT INDAH , JOHOR BAHRU, JOHOR', 'City:   Malaysia', 'State/province/area:    Johor Bahru', 'Phone number  07-2365674', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']","TAMAN BUKIT INDAH , JOHOR BAHRU, JOHOR",Malaysia,Johor Bahru,07-2365674,81200,60,Malaysia,"TAMAN BUKIT INDAH , JOHOR BAHRU, JOHOR, Malaysia, Johor Bahru",1.4776177000000001,103.65377500583892,POINT (103.65377500583892 1.4776177000000001)
"['Street:  No. 23', 'City:   Alor Setar', 'State/province/area:    Kedah', 'Phone number  04-733 9249', 'Zip code  05150', 'Country calling code  +60', 'Country  Malaysia']",No. 23,Alor Setar,Kedah,04-733 9249,5150,60,Malaysia,"No. 23, Alor Setar, Kedah",6.1231908,100.3683962,POINT (100.3683962 6.1231908)
"['Street:  19A JLN LAPANGAN TERBANG LAMA', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  046148-3946', 'Zip code  50460', 'Country calling code  +60', 'Country  Malaysia']",19A JLN LAPANGAN TERBANG LAMA,Kuala Lumpur,Wilayah Persekutuan,046148-3946,50460,60,Malaysia,"19A JLN LAPANGAN TERBANG LAMA, Kuala Lumpur, Wilayah Persekutuan",3.1197347,101.702635,POINT (101.702635 3.1197347)
"['Street:  33 Jalan Bukit Mewah 37 Bukit Mewah', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  (603) 2236785', 'Zip code  43000', 'Country calling code  +60', 'Country  Malaysia']",33 Jalan Bukit Mewah 37 Bukit Mewah,Kajang,Selangor,(603) 2236785,43000,60,Malaysia,"33 Jalan Bukit Mewah 37 Bukit Mewah, Kajang, Selangor",2.9843004,101.7933355,POINT (101.7933355 2.9843004)
"['Street:  No. 30 B Jln Padang Belia', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032274-2862', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",No. 30 B Jln Padang Belia,Kuala Lumpur,Wilayah Persekutuan,032274-2862,50470,60,Malaysia,"No. 30 B Jln Padang Belia, Kuala Lumpur, Wilayah Persekutuan",3.1336571,101.6901669,POINT (101.6901669 3.1336571)
"['Street:  Jalan Bk 5A/2a, Bandar Kinrara,', 'City:   Puchong', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 8070-0933', 'Zip code  47100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Bk 5A/2a, Bandar Kinrara,",Puchong,Selangor,+60 (0)3 8070-0933,47100,60,Malaysia,"Jalan Bk 5A/2a, Bandar Kinrara,, Puchong, Selangor",3.0376063,101.6408969,POINT (101.6408969 3.0376063)
"['Street:  Jalan 1/149J, Bandar Baru Sri Petaling,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-9059-2065', 'Zip code  57000', 'Country calling code  +60', 'Country  Malaysia']","Jalan 1/149J, Bandar Baru Sri Petaling,",Kuala Lumpur,Wilayah Persekutuan,03-9059-2065,57000,60,Malaysia,"Jalan 1/149J, Bandar Baru Sri Petaling,, Kuala Lumpur, Wilayah Persekutuan",3.0679893,101.6867267,POINT (101.6867267 3.0679893)
"['Street:  42 Jalan Dedap 17 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3551187', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",42 Jalan Dedap 17 Taman Jaya,Johor Bahru,Johor,(607) 3551187,81100,60,Malaysia,"42 Jalan Dedap 17 Taman Jaya, Johor Bahru, Johor",1.5369116,103.8002578,POINT (103.8002578 1.5369116)
"['Street:  1570-A Lorong Rahmat, Bukit Besar,', 'City:   Kuala Terengganu', 'State/province/area:    Terengganu', 'Phone number  +60 (0)89 776823', 'Zip code  21100', 'Country calling code  +60', 'Country  Malaysia']","1570-A Lorong Rahmat, Bukit Besar,",Kuala Terengganu,Terengganu,+60 (0)89 776823,21100,60,Malaysia,"1570-A Lorong Rahmat, Bukit Besar,, Kuala Terengganu, Terengganu",5.2969814,103.1452878,POINT (103.1452878 5.2969814)
"['Street:  Leisure Commerce Square, Jalan PJS 8/9,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7877-2135', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']","Leisure Commerce Square, Jalan PJS 8/9,",Petaling Jaya,Selangor,03-7877-2135,46150,60,Malaysia,"Leisure Commerce Square, Jalan PJS 8/9,, Petaling Jaya, Selangor",3.0820803000000003,101.61271319554669,POINT (101.61271319554669 3.0820803000000003)
"['Street:  No 7', 'City:   Jalan Pauh Indah', 'State/province/area:    Taman Pauh Indah', 'Phone number  012-402-2468', 'Zip code  13500', 'Country calling code  +60', 'Country  Malaysia']",No 7,Jalan Pauh Indah,Taman Pauh Indah,012-402-2468,13500,60,Malaysia,"No 7, Jalan Pauh Indah, Taman Pauh Indah",5.3757616,100.418451,POINT (100.418451 5.3757616)
"['Street:  19A Jalan Medan Ipoh 5 Bandar Baru Medan Ipoh', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  6055454220', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",19A Jalan Medan Ipoh 5 Bandar Baru Medan Ipoh,Ipoh,Perak,6055454220,31400,60,Malaysia,"19A Jalan Medan Ipoh 5 Bandar Baru Medan Ipoh, Ipoh, Perak",4.6167987,101.1213908,POINT (101.1213908 4.6167987)
"['Street:  Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07355-4911', 'Zip code  81300', 'Country calling code  +60', 'Country  Malaysia']",Taman Jaya,Johor Bahru,Johor,07355-4911,81300,60,Malaysia,"Taman Jaya, Johor Bahru, Johor",1.5449457500000001,103.65882729189191,POINT (103.65882729189191 1.5449457500000001)
"['Street:  3823-Ba, Jalan Hamzah,', 'City:   Kota Bharu', 'State/province/area:    Kelantan', 'Phone number  6097475354', 'Zip code  15050', 'Country calling code  +60', 'Country  Malaysia']","3823-Ba, Jalan Hamzah,",Kota Bharu,Kelantan,6097475354,15050,60,Malaysia,"3823-Ba, Jalan Hamzah,, Kota Bharu, Kelantan",6.1174837,102.2395761,POINT (102.2395761 6.1174837)
"['Street:  1st Floor, Jln 8/125d, Kuala Lumpur', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-9059 1196', 'Zip code  57100', 'Country calling code  +60', 'Country  Malaysia']","1st Floor, Jln 8/125d, Kuala Lumpur",Kuala Lumpur,Wilayah Persekutuan,03-9059 1196,57100,60,Malaysia,"1st Floor, Jln 8/125d, Kuala Lumpur, Kuala Lumpur, Wilayah Persekutuan",3.0816889,101.7041033,POINT (101.7041033 3.0816889)
"['Street:  Km 6 Jalan Pantai Port Dickson', 'City:   Port Dickson', 'State/province/area:    Negeri Sembilan', 'Phone number  6066472192', 'Zip code  71000', 'Country calling code  +60', 'Country  Malaysia']",Km 6 Jalan Pantai Port Dickson,Port Dickson,Negeri Sembilan,6066472192,71000,60,Malaysia,"Km 6 Jalan Pantai Port Dickson, Port Dickson, Negeri Sembilan",2.507391,101.8312415,POINT (101.8312415 2.507391)
"['Street:  385 Jln Nanas', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033341-1391', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",385 Jln Nanas,Klang,Selangor,033341-1391,41400,60,Malaysia,"385 Jln Nanas, Klang, Selangor",3.0497709,101.4462502,POINT (101.4462502 3.0497709)
"['Street:  61-02', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07-222 0353', 'Zip code  80100', 'Country calling code  +60', 'Country  Malaysia']",61-02,Johor Bahru,Johor,07-222 0353,80100,60,Malaysia,"61-02, Johor Bahru, Johor",1.503555,103.7495586,POINT (103.7495586 1.503555)
"['Street:  No. 5, Jalan Ss 16/1,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  +47 (0)3 5631-3347', 'Zip code  47600', 'Country calling code  +60', 'Country  Malaysia']","No. 5, Jalan Ss 16/1,",Subang Jaya,Selangor,+47 (0)3 5631-3347,47600,60,Malaysia,"No. 5, Jalan Ss 16/1,, Subang Jaya, Selangor",3.0805964,101.5783299,POINT (101.5783299 3.0805964)
"['Street:  A 49 Jln Molek 2/4 Taman Molek', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07355-7970', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",A 49 Jln Molek 2/4 Taman Molek,Johor Bahru,Johor,07355-7970,81100,60,Malaysia,"A 49 Jln Molek 2/4 Taman Molek, Johor Bahru, Johor",1.527008,103.7901408,POINT (103.7901408 1.527008)
"['Street:  25 Jln Medan 2 Bandar Baru Medan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05542-3542', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",25 Jln Medan 2 Bandar Baru Medan,Ipoh,Perak,05542-3542,31400,60,Malaysia,"25 Jln Medan 2 Bandar Baru Medan, Ipoh, Perak",4.6150844,101.1217692,POINT (101.1217692 4.6150844)
"['Street:  No. 52, Jalan Tuanku Osman,', 'City:   Sibu', 'State/province/area:    Sarawak', 'Phone number  +60 (0)84 345813', 'Zip code  96000', 'Country calling code  +60', 'Country  Malaysia']","No. 52, Jalan Tuanku Osman,",Sibu,Sarawak,+60 (0)84 345813,96000,60,Malaysia,"No. 52, Jalan Tuanku Osman,, Sibu, Sarawak",2.2932618,111.8259205,POINT (111.8259205 2.2932618)
"['Street:  310 Jalan Besar Pandamaran Port Pelabuhan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033168-4534', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",310 Jalan Besar Pandamaran Port Pelabuhan,Klang,Selangor,033168-4534,42000,60,Malaysia,"310 Jalan Besar Pandamaran Port Pelabuhan, Klang, Selangor",3.0070485,101.4145934,POINT (101.4145934 3.0070485)
"['Street:  2 8 Jln Panggung', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032026-1884', 'Zip code  50000', 'Country calling code  +60', 'Country  Malaysia']",2 8 Jln Panggung,Kuala Lumpur,Wilayah Persekutuan,032026-1884,50000,60,Malaysia,"2 8 Jln Panggung, Kuala Lumpur, Wilayah Persekutuan",3.1424778,101.6971648,POINT (101.6971648 3.1424778)
"['Street:  17A Jalan 23 Kampung Cheras Baru', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 42801353', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",17A Jalan 23 Kampung Cheras Baru,Kuala Lumpur,Wilayah Persekutuan,(603) 42801353,56100,60,Malaysia,"17A Jalan 23 Kampung Cheras Baru, Kuala Lumpur, Wilayah Persekutuan",3.1077471,101.7464151,POINT (101.7464151 3.1077471)
"['Street:  No. 8 A Jln Batu Unjur 1 Taman Bayu Perdana', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  03323-3373', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",No. 8 A Jln Batu Unjur 1 Taman Bayu Perdana,Klang,Selangor,03323-3373,41200,60,Malaysia,"No. 8 A Jln Batu Unjur 1 Taman Bayu Perdana, Klang, Selangor",3.0147764,101.4351661,POINT (101.4351661 3.0147764)
"['Street:  26 Jln 52/18 Seksyen 52 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037955-5496', 'Zip code  46200', 'Country calling code  +60', 'Country  Malaysia']",26 Jln 52/18 Seksyen 52 Petaling Jaya,Petaling Jaya,Selangor,037955-5496,46200,60,Malaysia,"26 Jln 52/18 Seksyen 52 Petaling Jaya, Petaling Jaya, Selangor",3.0988477,101.6446434,POINT (101.6446434 3.0988477)
"['Street:  Batu 2, Jalan Air Putih,', 'City:   Cukai', 'State/province/area:    Terengganu', 'Phone number  +60 (0)9 955-7038', 'Zip code  24000', 'Country calling code  +60', 'Country  Malaysia']","Batu 2, Jalan Air Putih,",Cukai,Terengganu,+60 (0)9 955-7038,24000,60,Malaysia,"Batu 2, Jalan Air Putih,, Cukai, Terengganu",4.232397,103.3788639,POINT (103.3788639 4.232397)
