Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  A 56 Jln Jejaka Taman Maluri', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039281-3021', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",A 56 Jln Jejaka Taman Maluri,Kuala Lumpur,Wilayah Persekutuan,039281-3021,55100,+60,Malaysia,"A 56 Jln Jejaka Taman Maluri, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Queens Bays Mall, Persiaran Bayan Indah,', 'City:   Bayan Lepas', 'State/province/area:    Pulau Pinang', 'Phone number  +60 (0)3 2142-2229', 'Zip code  11900', 'Country calling code  +60', 'Country  Malaysia']","Queens Bays Mall, Persiaran Bayan Indah,",Bayan Lepas,Pulau Pinang,+60 (0)3 2142-2229,11900,+60,Malaysia,"Queens Bays Mall, Persiaran Bayan Indah,, Bayan Lepas, Pulau Pinang"
"['Street:  1 Wisma Hla Jln Raja Chulan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032144-2150', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",1 Wisma Hla Jln Raja Chulan,Kuala Lumpur,Wilayah Persekutuan,032144-2150,50200,+60,Malaysia,"1 Wisma Hla Jln Raja Chulan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 22 1St Floor Jln 6/38D Taman Sri Sinar 52100', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036243-5643', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",No. 22 1St Floor Jln 6/38D Taman Sri Sinar 52100,Kuala Lumpur,Wilayah Persekutuan,036243-5643,51200,+60,Malaysia,"No. 22 1St Floor Jln 6/38D Taman Sri Sinar 52100, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  6634 G JLN PENDING Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08248-3314', 'Zip code  93450', 'Country calling code  +60', 'Country  Malaysia']",6634 G JLN PENDING Kuching,Kuching,Sarawak,08248-3314,93450,+60,Malaysia,"6634 G JLN PENDING Kuching, Kuching, Sarawak"
"['Street:  164A Persiaran Wira Jaya Timur 23 Tmn Gunung View', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 3135928', 'Zip code  31350', 'Country calling code  +60', 'Country  Malaysia']",164A Persiaran Wira Jaya Timur 23 Tmn Gunung View,Ipoh,Perak,(605) 3135928,31350,+60,Malaysia,"164A Persiaran Wira Jaya Timur 23 Tmn Gunung View, Ipoh, Perak"
"['Street:  M 4 Jln Bandar 2 Taman Melawati Hulu', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  034105-7841', 'Zip code  53100', 'Country calling code  +60', 'Country  Malaysia']",M 4 Jln Bandar 2 Taman Melawati Hulu,Klang,Selangor,034105-7841,53100,+60,Malaysia,"M 4 Jln Bandar 2 Taman Melawati Hulu, Klang, Selangor"
"['Street:  2 31 3 Jln Usj 9/5P Taman Seafield Jaya Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  038024-4889', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']",2 31 3 Jln Usj 9/5P Taman Seafield Jaya Petaling Jaya,Petaling Jaya,Selangor,038024-4889,47620,+60,Malaysia,"2 31 3 Jln Usj 9/5P Taman Seafield Jaya Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  53 M Mdn Setia 1 Bukit Damansara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03254-0644', 'Zip code  50490', 'Country calling code  +60', 'Country  Malaysia']",53 M Mdn Setia 1 Bukit Damansara,Kuala Lumpur,Wilayah Persekutuan,03254-0644,50490,+60,Malaysia,"53 M Mdn Setia 1 Bukit Damansara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  4749A Jln Sungai Besi Batu 7 1/2', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039058-1363', 'Zip code  57000', 'Country calling code  +60', 'Country  Malaysia']",4749A Jln Sungai Besi Batu 7 1/2,Kuala Lumpur,Wilayah Persekutuan,039058-1363,57000,+60,Malaysia,"4749A Jln Sungai Besi Batu 7 1/2, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  G 11 Jln Bunga Raya 8 Senawang Business Centre', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06677-7017', 'Zip code  70400', 'Country calling code  +60', 'Country  Malaysia']",G 11 Jln Bunga Raya 8 Senawang Business Centre,Seremban,Negeri Sembilan,06677-7017,70400,+60,Malaysia,"G 11 Jln Bunga Raya 8 Senawang Business Centre, Seremban, Negeri Sembilan"
"['Street:  3 Bangunan Satok Jln Satok Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08225-7868', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",3 Bangunan Satok Jln Satok Kuching,Kuching,Sarawak,08225-7868,93400,+60,Malaysia,"3 Bangunan Satok Jln Satok Kuching, Kuching, Sarawak"
"['Street:  Mcld, Jalan Bulatan Park,', 'City:   Miri', 'State/province/area:    Sarawak', 'Phone number  +60 (0)85 622077', 'Zip code  98000', 'Country calling code  +60', 'Country  Malaysia']","Mcld, Jalan Bulatan Park,",Miri,Sarawak,+60 (0)85 622077,98000,+60,Malaysia,"Mcld, Jalan Bulatan Park,, Miri, Sarawak"
"['Street:  No. 11 Jln Sultan Mohamed 5 Kaw Indust Bdr Sultan Suleiman Pelabuhan Pelabuhan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  813176-5281', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",No. 11 Jln Sultan Mohamed 5 Kaw Indust Bdr Sultan Suleiman Pelabuhan Pelabuhan,Klang,Selangor,813176-5281,42000,+60,Malaysia,"No. 11 Jln Sultan Mohamed 5 Kaw Indust Bdr Sultan Suleiman Pelabuhan Pelabuhan, Klang, Selangor"
"['Street:  3 Wisma Berjaya Prudential Jln Abell Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08223-8973', 'Zip code  93100', 'Country calling code  +60', 'Country  Malaysia']",3 Wisma Berjaya Prudential Jln Abell Kuching,Kuching,Sarawak,08223-8973,93100,+60,Malaysia,"3 Wisma Berjaya Prudential Jln Abell Kuching, Kuching, Sarawak"
"['Street:  Lorong Sungai Lokan 3/3, Southtech Industrial Park, Butterworth', 'City:   Pulau Pinang', 'State/province/area:    Malaysia', 'Phone number  04-356-4170', 'Zip code  13800', 'Country calling code  +60', 'Country  Malaysia']","Lorong Sungai Lokan 3/3, Southtech Industrial Park, Butterworth",Pulau Pinang,Malaysia,04-356-4170,13800,+60,Malaysia,"Lorong Sungai Lokan 3/3, Southtech Industrial Park, Butterworth, Pulau Pinang, Malaysia"
"['Street:  P.O Box , 22 Jalan Tun Sambanthan 3, 50470', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2274-9087', 'Zip code  11081', 'Country calling code  +60', 'Country  Malaysia']","P.O Box , 22 Jalan Tun Sambanthan 3, 50470",Kuala Lumpur,Wilayah Persekutuan,03-2274-9087,11081,+60,Malaysia,"P.O Box , 22 Jalan Tun Sambanthan 3, 50470, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 Jln Yong Shook Lin Seksyen 52 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037956-7525', 'Zip code  46200', 'Country calling code  +60', 'Country  Malaysia']",2 Jln Yong Shook Lin Seksyen 52 Petaling Jaya,Petaling Jaya,Selangor,037956-7525,46200,+60,Malaysia,"2 Jln Yong Shook Lin Seksyen 52 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Jalan PJS 11/20, Bandar Sunway,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-5635-9389', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']","Jalan PJS 11/20, Bandar Sunway,",Petaling Jaya,Selangor,03-5635-9389,46150,+60,Malaysia,"Jalan PJS 11/20, Bandar Sunway,, Petaling Jaya, Selangor"
"['Street:  Langkawi Mall, Persiaran Bunga Raya,', 'City:   Langkawi', 'State/province/area:    Kedah', 'Phone number  +60 (0)4 966-0851', 'Zip code  07000', 'Country calling code  +60', 'Country  Malaysia']","Langkawi Mall, Persiaran Bunga Raya,",Langkawi,Kedah,+60 (0)4 966-0851,07000,+60,Malaysia,"Langkawi Mall, Persiaran Bunga Raya,, Langkawi, Kedah"
"['Street:  Pt Batu 4 1/2 Jalan Kebun Kampung Jawa', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  60351611249', 'Zip code  10930', 'Country calling code  +60', 'Country  Malaysia']",Pt Batu 4 1/2 Jalan Kebun Kampung Jawa,Klang,Selangor,60351611249,10930,+60,Malaysia,"Pt Batu 4 1/2 Jalan Kebun Kampung Jawa, Klang, Selangor"
"['Street:  2nd Floor, Kolam Centre Ph 2, Kota Kinabalu', 'City:   Kota Kinabalu', 'State/province/area:    Sabah', 'Phone number  088-23 37587', 'Zip code  88300', 'Country calling code  +60', 'Country  Malaysia']","2nd Floor, Kolam Centre Ph 2, Kota Kinabalu",Kota Kinabalu,Sabah,088-23 37587,88300,+60,Malaysia,"2nd Floor, Kolam Centre Ph 2, Kota Kinabalu, Kota Kinabalu, Sabah"
"['Street:  22 Jln Perdana 4/8 Taman Pandan Perdana', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039282-3717', 'Zip code  55300', 'Country calling code  +60', 'Country  Malaysia']",22 Jln Perdana 4/8 Taman Pandan Perdana,Kuala Lumpur,Wilayah Persekutuan,039282-3717,55300,+60,Malaysia,"22 Jln Perdana 4/8 Taman Pandan Perdana, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  no 68, Lorong Selamat,', 'City:   Georgetown', 'State/province/area:    Pulau Pinang', 'Phone number  0164528067', 'Zip code  10400', 'Country calling code  +60', 'Country  Malaysia']","no 68, Lorong Selamat,",Georgetown,Pulau Pinang,0164528067,10400,+60,Malaysia,"no 68, Lorong Selamat,, Georgetown, Pulau Pinang"
"['Street:  28 Jln Raja Alang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032694-5430', 'Zip code  50300', 'Country calling code  +60', 'Country  Malaysia']",28 Jln Raja Alang,Kuala Lumpur,Wilayah Persekutuan,032694-5430,50300,+60,Malaysia,"28 Jln Raja Alang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 26 Jln Ss25/28 Ss25', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037803-5062', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",No. 26 Jln Ss25/28 Ss25,Petaling Jaya,Selangor,037803-5062,47301,+60,Malaysia,"No. 26 Jln Ss25/28 Ss25, Petaling Jaya, Selangor"
"['Street:  12 LRG Batu Nilam 27/A BDR Bukit Tinggi 2', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 33242125', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",12 LRG Batu Nilam 27/A BDR Bukit Tinggi 2,Klang,Selangor,(603) 33242125,41200,+60,Malaysia,"12 LRG Batu Nilam 27/A BDR Bukit Tinggi 2, Klang, Selangor"
"['Street:  20A 20B Medan Stesen 18/11, Stesen 18,', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  +60 (0)4 643-9913', 'Zip code  31650', 'Country calling code  +60', 'Country  Malaysia']","20A 20B Medan Stesen 18/11, Stesen 18,",Ipoh,Perak,+60 (0)4 643-9913,31650,+60,Malaysia,"20A 20B Medan Stesen 18/11, Stesen 18,, Ipoh, Perak"
"['Street:  Pusat Pentadbiran Kerajaan Persekutuan, Putrajaya,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-8888-1965', 'Zip code  62502', 'Country calling code  +60', 'Country  Malaysia']","Pusat Pentadbiran Kerajaan Persekutuan, Putrajaya,",Kuala Lumpur,Wilayah Persekutuan,03-8888-1965,62502,+60,Malaysia,"Pusat Pentadbiran Kerajaan Persekutuan, Putrajaya,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  553 Jalan Sungai Rambai', 'City:   Bukit Mertajam', 'State/province/area:    Pulau Pinang', 'Phone number  6045392234', 'Zip code  14000', 'Country calling code  +60', 'Country  Malaysia']",553 Jalan Sungai Rambai,Bukit Mertajam,Pulau Pinang,6045392234,14000,+60,Malaysia,"553 Jalan Sungai Rambai, Bukit Mertajam, Pulau Pinang"
"['Street:  23-3 Jln Pju 8/5A Bandar Damansara Perdana', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037726-3976', 'Zip code  47820', 'Country calling code  +60', 'Country  Malaysia']",23-3 Jln Pju 8/5A Bandar Damansara Perdana,Petaling Jaya,Selangor,037726-3976,47820,+60,Malaysia,"23-3 Jln Pju 8/5A Bandar Damansara Perdana, Petaling Jaya, Selangor"
"['Street:  3 205 Jln Negara 2 Taman Melawati Hulu', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  034106-3745', 'Zip code  53100', 'Country calling code  +60', 'Country  Malaysia']",3 205 Jln Negara 2 Taman Melawati Hulu,Klang,Selangor,034106-3745,53100,+60,Malaysia,"3 205 Jln Negara 2 Taman Melawati Hulu, Klang, Selangor"
"['Street:  19 Jln Hang Tuah 2 Taman Salak Selatan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037980-0073', 'Zip code  57100', 'Country calling code  +60', 'Country  Malaysia']",19 Jln Hang Tuah 2 Taman Salak Selatan,Kuala Lumpur,Wilayah Persekutuan,037980-0073,57100,+60,Malaysia,"19 Jln Hang Tuah 2 Taman Salak Selatan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Tmn Tun Dr.Ismail, Kuala Lumpur,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-77250649', 'Zip code  60000', 'Country calling code  +60', 'Country  Malaysia']","Tmn Tun Dr.Ismail, Kuala Lumpur,",Kuala Lumpur,Wilayah Persekutuan,03-77250649,60000,+60,Malaysia,"Tmn Tun Dr.Ismail, Kuala Lumpur,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 63, Channel Road,', 'City:   Sibu', 'State/province/area:    Sarawak', 'Phone number  +60 (0)4 333-7886', 'Zip code  96000', 'Country calling code  +60', 'Country  Malaysia']","No. 63, Channel Road,",Sibu,Sarawak,+60 (0)4 333-7886,96000,+60,Malaysia,"No. 63, Channel Road,, Sibu, Sarawak"
"['Street:  Medan Tasek Tasek Industrial Estate Darul Ridzuan', 'City:  Ipoh', 'State/province/area:    Perak', 'Phone number  05-5451822/5464246', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",Medan Tasek Tasek Industrial Estate Darul Ridzuan,City:  Ipoh,Perak,05-5451822/5464246,31400,+60,Malaysia,"Medan Tasek Tasek Industrial Estate Darul Ridzuan, City:  Ipoh, Perak"
"['Street:  Inanam, Kota Kinabalu,.', 'City:   Kota Kinabalu', 'State/province/area:    Sabah', 'Phone number  088432287', 'Zip code  88450', 'Country calling code  +60', 'Country  Malaysia']","Inanam, Kota Kinabalu,.",Kota Kinabalu,Sabah,088432287,88450,+60,Malaysia,"Inanam, Kota Kinabalu,., Kota Kinabalu, Sabah"
"['Street:  4-B Jalan Silang (Cross Street)', 'City:  Ipoh', 'State/province/area:    Perak', 'Phone number  (603) 2531048', 'Zip code  30000', 'Country calling code  +60', 'Country  Malaysia']",4-B Jalan Silang (Cross Street),City:  Ipoh,Perak,(603) 2531048,30000,+60,Malaysia,"4-B Jalan Silang (Cross Street), City:  Ipoh, Perak"
"['Street:  4689 Jalan Permatang Pauh', 'City:  Butterworth', 'State/province/area:    Penang', 'Phone number  604-3314546', 'Zip code  13400', 'Country calling code  +60', 'Country  Malaysia']",4689 Jalan Permatang Pauh,City:  Butterworth,Penang,604-3314546,13400,+60,Malaysia,"4689 Jalan Permatang Pauh, City:  Butterworth, Penang"
"['Street:  No. 137, Jalan Sultan Zainal Abidin,', 'City:   Kuala Terengganu', 'State/province/area:    Terengganu', 'Phone number  +60 (0)9 623-2536', 'Zip code  20000', 'Country calling code  +60', 'Country  Malaysia']","No. 137, Jalan Sultan Zainal Abidin,",Kuala Terengganu,Terengganu,+60 (0)9 623-2536,20000,+60,Malaysia,"No. 137, Jalan Sultan Zainal Abidin,, Kuala Terengganu, Terengganu"
"['Street:  Lot 117 New Commercial Centre Batu Niah', 'City:   Miri', 'State/province/area:    Sarawak', 'Phone number  6085737019', 'Zip code  98200', 'Country calling code  +60', 'Country  Malaysia']",Lot 117 New Commercial Centre Batu Niah,Miri,Sarawak,6085737019,98200,+60,Malaysia,"Lot 117 New Commercial Centre Batu Niah, Miri, Sarawak"
"['Street:  17 Lrg Chekor Off Lama Batu 3 Wilayah Persekutuan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  037982-4344', 'Zip code  58000', 'Country calling code  +60', 'Country  Malaysia']",17 Lrg Chekor Off Lama Batu 3 Wilayah Persekutuan,Klang,Selangor,037982-4344,58000,+60,Malaysia,"17 Lrg Chekor Off Lama Batu 3 Wilayah Persekutuan, Klang, Selangor"
"['Street:  35 Jln Tiara 5 Bandar Baru', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033348-7284', 'Zip code  41150', 'Country calling code  +60', 'Country  Malaysia']",35 Jln Tiara 5 Bandar Baru,Klang,Selangor,033348-7284,41150,+60,Malaysia,"35 Jln Tiara 5 Bandar Baru, Klang, Selangor"
"['Street:  23 Jalan Usj 16/2G Uep', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  038024-1371', 'Zip code  47630', 'Country calling code  +60', 'Country  Malaysia']",23 Jalan Usj 16/2G Uep,Petaling Jaya,Selangor,038024-1371,47630,+60,Malaysia,"23 Jalan Usj 16/2G Uep, Petaling Jaya, Selangor"
"['Street:  37 03 Jalan Tun Abdul Razak (Susur 1/1) Medan Cahaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07223-4392', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",37 03 Jalan Tun Abdul Razak (Susur 1/1) Medan Cahaya,Johor Bahru,Johor,07223-4392,80000,+60,Malaysia,"37 03 Jalan Tun Abdul Razak (Susur 1/1) Medan Cahaya, Johor Bahru, Johor"
"['Street:  Lorong Ss23/6D, Taman Sea,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60378045249', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']","Lorong Ss23/6D, Taman Sea,",Petaling Jaya,Selangor,60378045249,47400,+60,Malaysia,"Lorong Ss23/6D, Taman Sea,, Petaling Jaya, Selangor"
"['Street:  99 Jalan U Thant', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034256-5278', 'Zip code  55000', 'Country calling code  +60', 'Country  Malaysia']",99 Jalan U Thant,Kuala Lumpur,Wilayah Persekutuan,034256-5278,55000,+60,Malaysia,"99 Jalan U Thant, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jaya Supermarket Jln Semangat Seksyen 14', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037958-6711', 'Zip code  46100', 'Country calling code  +60', 'Country  Malaysia']",Jaya Supermarket Jln Semangat Seksyen 14,Petaling Jaya,Selangor,037958-6711,46100,+60,Malaysia,"Jaya Supermarket Jln Semangat Seksyen 14, Petaling Jaya, Selangor"
"['Street:  Wisma Chinese Chamber Jln Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034257-7779', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",Wisma Chinese Chamber Jln Ampang,Kuala Lumpur,Wilayah Persekutuan,034257-7779,50450,+60,Malaysia,"Wisma Chinese Chamber Jln Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Jasa 28, Taman Sri Manja,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 5621-3618', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Jasa 28, Taman Sri Manja,",Petaling Jaya,Selangor,+60 (0)3 5621-3618,46000,+60,Malaysia,"Jalan Jasa 28, Taman Sri Manja,, Petaling Jaya, Selangor"
"['Street:  Phileo Damansara 1, Off Jalan Damansara,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 7960-8231', 'Zip code  46350', 'Country calling code  +60', 'Country  Malaysia']","Phileo Damansara 1, Off Jalan Damansara,",Petaling Jaya,Selangor,+60 (0)3 7960-8231,46350,+60,Malaysia,"Phileo Damansara 1, Off Jalan Damansara,, Petaling Jaya, Selangor"
"['Street:  1 32 Jln 2/109E Taman Desa', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037982-5247', 'Zip code  58100', 'Country calling code  +60', 'Country  Malaysia']",1 32 Jln 2/109E Taman Desa,Kuala Lumpur,Wilayah Persekutuan,037982-5247,58100,+60,Malaysia,"1 32 Jln 2/109E Taman Desa, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 2543 Jln Sj 2/1 Taman Jaya', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06678-8347', 'Zip code  70450', 'Country calling code  +60', 'Country  Malaysia']",1 2543 Jln Sj 2/1 Taman Jaya,Seremban,Negeri Sembilan,06678-8347,70450,+60,Malaysia,"1 2543 Jln Sj 2/1 Taman Jaya, Seremban, Negeri Sembilan"
"['Street:  20 A', 'City:  Jalan Perusahaan', 'State/province/area:    Prai Industrial Estat', 'Phone number  04-507-8966', 'Zip code  13600', 'Country calling code  +60', 'Country  Malaysia']",20 A,City:  Jalan Perusahaan,Prai Industrial Estat,04-507-8966,13600,+60,Malaysia,"20 A, City:  Jalan Perusahaan, Prai Industrial Estat"
"['Street:  2 50 Jln Penchala Seksyen 51 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037784-0592', 'Zip code  46050', 'Country calling code  +60', 'Country  Malaysia']",2 50 Jln Penchala Seksyen 51 Petaling Jaya,Petaling Jaya,Selangor,037784-0592,46050,+60,Malaysia,"2 50 Jln Penchala Seksyen 51 Petaling Jaya, Petaling Jaya, Selangor"
