Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  PBL-22 Jalan Parit Bakar Tengah', 'City:  Muar', 'State/province/area:    Johor Darul Takzim', 'Phone number  606-9811676', 'Zip code  84010', 'Country calling code  +60', 'Country  Malaysia']",PBL-22 Jalan Parit Bakar Tengah,City:  Muar,Johor Darul Takzim,606-9811676,84010,+60,Malaysia,"PBL-22 Jalan Parit Bakar Tengah, City:  Muar, Johor Darul Takzim"
"['Street:  G Liang Kee Commercial Centre 21 Jln Penrissen Batu 4 Kuching 932', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08245-6218', 'Zip code  93250', 'Country calling code  +60', 'Country  Malaysia']",G Liang Kee Commercial Centre 21 Jln Penrissen Batu 4 Kuching 932,Kuching,Sarawak,08245-6218,93250,+60,Malaysia,"G Liang Kee Commercial Centre 21 Jln Penrissen Batu 4 Kuching 932, Kuching, Sarawak"
"['Street:  5 Bloka2 Pusat Dagang Setia Jaya Jln Lama Pusat Dagang Setia Jaya Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037874-9839', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']",5 Bloka2 Pusat Dagang Setia Jaya Jln Lama Pusat Dagang Setia Jaya Petaling Jaya,Petaling Jaya,Selangor,037874-9839,47300,+60,Malaysia,"5 Bloka2 Pusat Dagang Setia Jaya Jln Lama Pusat Dagang Setia Jaya Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  43A Persiaran Pegaga Taman Bayu Perdana', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033324-6568', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",43A Persiaran Pegaga Taman Bayu Perdana,Klang,Selangor,033324-6568,41200,+60,Malaysia,"43A Persiaran Pegaga Taman Bayu Perdana, Klang, Selangor"
"['Street:  119 Jln Pasar', 'City:  Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  603-92210486', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",119 Jln Pasar,City:  Kuala Lumpur,Wilayah Persekutuan,603-92210486,55100,+60,Malaysia,"119 Jln Pasar, City:  Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Sg3/4, Pusat Bandar Sri Gombak,', 'City:   Batu Caves', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 6187-4932', 'Zip code  68100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Sg3/4, Pusat Bandar Sri Gombak,",Batu Caves,Selangor,+60 (0)3 6187-4932,68100,+60,Malaysia,"Jalan Sg3/4, Pusat Bandar Sri Gombak,, Batu Caves, Selangor"
"['Street:  Jalan Usj 9/5Q, Subang Business Centre,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 8024-5837', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']","Jalan Usj 9/5Q, Subang Business Centre,",Subang Jaya,Selangor,+60 (0)3 8024-5837,47620,+60,Malaysia,"Jalan Usj 9/5Q, Subang Business Centre,, Subang Jaya, Selangor"
"['Street:  9 Uoa Centre Business Suite Jln Pinang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032163-5910', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",9 Uoa Centre Business Suite Jln Pinang,Kuala Lumpur,Wilayah Persekutuan,032163-5910,50450,+60,Malaysia,"9 Uoa Centre Business Suite Jln Pinang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  G Blok B Villa Putra Condominium Jln Tun Ismail Malay', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034041-3128', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",G Blok B Villa Putra Condominium Jln Tun Ismail Malay,Kuala Lumpur,Wilayah Persekutuan,034041-3128,50480,+60,Malaysia,"G Blok B Villa Putra Condominium Jln Tun Ismail Malay, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 51 3Rd Floor Lbh Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032078-3469', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",No. 51 3Rd Floor Lbh Ampang,Kuala Lumpur,Wilayah Persekutuan,032078-3469,50100,+60,Malaysia,"No. 51 3Rd Floor Lbh Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Labuk, P. O. Box 3076,', 'City:   Sandakan', 'State/province/area:    Sabah', 'Phone number  +77 (0)89 531877', 'Zip code  90734', 'Country calling code  +60', 'Country  Malaysia']","Jalan Labuk, P. O. Box 3076,",Sandakan,Sabah,+77 (0)89 531877,90734,+60,Malaysia,"Jalan Labuk, P. O. Box 3076,, Sandakan, Sabah"
"['Street:  L2 Block J Ground Floor Kompleks Lien Hoe', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07331-6491', 'Zip code  80150', 'Country calling code  +60', 'Country  Malaysia']",L2 Block J Ground Floor Kompleks Lien Hoe,Johor Bahru,Johor,07331-6491,80150,+60,Malaysia,"L2 Block J Ground Floor Kompleks Lien Hoe, Johor Bahru, Johor"
"['Street:  Ampang , , Ampang', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  012 322 2114', 'Zip code  68100', 'Country calling code  +60', 'Country  Malaysia']","Ampang , , Ampang",Klang,Selangor,012 322 2114,68100,+60,Malaysia,"Ampang , , Ampang, Klang, Selangor"
"['Street:  1 5 Jln 7/70A Sri Hartamas', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036203-3026', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",1 5 Jln 7/70A Sri Hartamas,Kuala Lumpur,Wilayah Persekutuan,036203-3026,50480,+60,Malaysia,"1 5 Jln 7/70A Sri Hartamas, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  36th Floor Menara Maxis City', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21657316', 'Zip code  50088', 'Country calling code  +60', 'Country  Malaysia']",36th Floor Menara Maxis City,Kuala Lumpur,Wilayah Persekutuan,(603) 21657316,50088,+60,Malaysia,"36th Floor Menara Maxis City, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  16 Menara Mutiara Bangsar 8 Jln Liku', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032283-6169', 'Zip code  59100', 'Country calling code  +60', 'Country  Malaysia']",16 Menara Mutiara Bangsar 8 Jln Liku,Kuala Lumpur,Wilayah Persekutuan,032283-6169,59100,+60,Malaysia,"16 Menara Mutiara Bangsar 8 Jln Liku, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Kelana Jaya,.,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  0060162823159', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']","Kelana Jaya,.,",Petaling Jaya,Selangor,0060162823159,47301,+60,Malaysia,"Kelana Jaya,.,, Petaling Jaya, Selangor"
"['Street:  Jalan SS21/62, Damansara Utama,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7722-4638', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']","Jalan SS21/62, Damansara Utama,",Petaling Jaya,Selangor,03-7722-4638,47400,+60,Malaysia,"Jalan SS21/62, Damansara Utama,, Petaling Jaya, Selangor"
"['Street:  Unit 5D Level 5 Wisma Kraftangan 9 Jalan Tun Perak', 'City:  Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 26918058', 'Zip code  50050', 'Country calling code  +60', 'Country  Malaysia']",Unit 5D Level 5 Wisma Kraftangan 9 Jalan Tun Perak,City:  Kuala Lumpur,Wilayah Persekutuan,(603) 26918058,50050,+60,Malaysia,"Unit 5D Level 5 Wisma Kraftangan 9 Jalan Tun Perak, City:  Kuala Lumpur, Wilayah Persekutuan"
"['Street:  12 Lkr Dua Kaw Indust Bdr Sultan Suleiman Pelabuhan Pelabuhan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033176-1318', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",12 Lkr Dua Kaw Indust Bdr Sultan Suleiman Pelabuhan Pelabuhan,Klang,Selangor,033176-1318,42000,+60,Malaysia,"12 Lkr Dua Kaw Indust Bdr Sultan Suleiman Pelabuhan Pelabuhan, Klang, Selangor"
"['Street:  Muzium Polis Jln Perdana', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032274-0270', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",Muzium Polis Jln Perdana,Kuala Lumpur,Wilayah Persekutuan,032274-0270,50480,+60,Malaysia,"Muzium Polis Jln Perdana, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 74 Jln 8/62A Bandar Menjalara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036277-6693', 'Zip code  52200', 'Country calling code  +60', 'Country  Malaysia']",2 74 Jln 8/62A Bandar Menjalara,Kuala Lumpur,Wilayah Persekutuan,036277-6693,52200,+60,Malaysia,"2 74 Jln 8/62A Bandar Menjalara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  258 Jalan Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 42564131', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",258 Jalan Ampang,Kuala Lumpur,Wilayah Persekutuan,(603) 42564131,50450,+60,Malaysia,"258 Jalan Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  13B Kampung Ubi Baru Jalan Tebrau', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3352451', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",13B Kampung Ubi Baru Jalan Tebrau,Johor Bahru,Johor,(607) 3352451,81100,+60,Malaysia,"13B Kampung Ubi Baru Jalan Tebrau, Johor Bahru, Johor"
"['Street:  Petaling Jaya, ., SGR', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-77284075', 'Zip code  47820', 'Country calling code  +60', 'Country  Malaysia']","Petaling Jaya, ., SGR",Petaling Jaya,Selangor,03-77284075,47820,+60,Malaysia,"Petaling Jaya, ., SGR, Petaling Jaya, Selangor"
"['Street:  1 27 Jln Persiaran Tanjung Susur 1', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07232-1230', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",1 27 Jln Persiaran Tanjung Susur 1,Johor Bahru,Johor,07232-1230,81200,+60,Malaysia,"1 27 Jln Persiaran Tanjung Susur 1, Johor Bahru, Johor"
"['Street:  77 Kawasan Perindustrian Senawang Malaysi', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06677-1844', 'Zip code  70450', 'Country calling code  +60', 'Country  Malaysia']",77 Kawasan Perindustrian Senawang Malaysi,Seremban,Negeri Sembilan,06677-1844,70450,+60,Malaysia,"77 Kawasan Perindustrian Senawang Malaysi, Seremban, Negeri Sembilan"
"['Street:  146 Jln Tebrau Lama Kampung Melayu Majidee', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07333-1063', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",146 Jln Tebrau Lama Kampung Melayu Majidee,Johor Bahru,Johor,07333-1063,81100,+60,Malaysia,"146 Jln Tebrau Lama Kampung Melayu Majidee, Johor Bahru, Johor"
"['Street:  Taman Melawati, Kuala Lumpur.,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-41085226', 'Zip code  53100', 'Country calling code  +60', 'Country  Malaysia']","Taman Melawati, Kuala Lumpur.,",Kuala Lumpur,Wilayah Persekutuan,03-41085226,53100,+60,Malaysia,"Taman Melawati, Kuala Lumpur.,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Plot 34 Lorong Perusahaan Maju 6 Bukit Tengah Industrial Park', 'City:  Perai', 'State/province/area:    Penang', 'Phone number  604-5079991', 'Zip code  13600', 'Country calling code  +60', 'Country  Malaysia']",Plot 34 Lorong Perusahaan Maju 6 Bukit Tengah Industrial Park,City:  Perai,Penang,604-5079991,13600,+60,Malaysia,"Plot 34 Lorong Perusahaan Maju 6 Bukit Tengah Industrial Park, City:  Perai, Penang"
"['Street:  Blok K 158 Jln Tun Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034023-1116', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']",Blok K 158 Jln Tun Razak,Kuala Lumpur,Wilayah Persekutuan,034023-1116,50400,+60,Malaysia,"Blok K 158 Jln Tun Razak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Wisma KWSG, Jalan Kampong Attap,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2273-5237', 'Zip code  50534', 'Country calling code  +60', 'Country  Malaysia']","Wisma KWSG, Jalan Kampong Attap,",Kuala Lumpur,Wilayah Persekutuan,03-2273-5237,50534,+60,Malaysia,"Wisma KWSG, Jalan Kampong Attap,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  21, Long Bridge Rd,', 'City:   Sibu', 'State/province/area:    Sarawak', 'Phone number  +60 (0)84 211257', 'Zip code  96000', 'Country calling code  +60', 'Country  Malaysia']","21, Long Bridge Rd,",Sibu,Sarawak,+60 (0)84 211257,96000,+60,Malaysia,"21, Long Bridge Rd,, Sibu, Sarawak"
"['Street:  No. 24 Ground Floor Jln 11/116B Kuchai Intrepreneur Park', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037983-9772', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",No. 24 Ground Floor Jln 11/116B Kuchai Intrepreneur Park,Kuala Lumpur,Wilayah Persekutuan,037983-9772,58200,+60,Malaysia,"No. 24 Ground Floor Jln 11/116B Kuchai Intrepreneur Park, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 Lrg Jubilee', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039222-0044', 'Zip code  55200', 'Country calling code  +60', 'Country  Malaysia']",2 Lrg Jubilee,Kuala Lumpur,Wilayah Persekutuan,039222-0044,55200,+60,Malaysia,"2 Lrg Jubilee, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  174/50 Gedong Lalang', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06762-1373', 'Zip code  70400', 'Country calling code  +60', 'Country  Malaysia']",174/50 Gedong Lalang,Seremban,Negeri Sembilan,06762-1373,70400,+60,Malaysia,"174/50 Gedong Lalang, Seremban, Negeri Sembilan"
"['Street:  A 11 Jln Sri Ampang Taman Jaya', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05311-2055', 'Zip code  31350', 'Country calling code  +60', 'Country  Malaysia']",A 11 Jln Sri Ampang Taman Jaya,Ipoh,Perak,05311-2055,31350,+60,Malaysia,"A 11 Jln Sri Ampang Taman Jaya, Ipoh, Perak"
"['Street:  G Blk D Rum Pangsa Bukit Chagar', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07223-7476', 'Zip code  80300', 'Country calling code  +60', 'Country  Malaysia']",G Blk D Rum Pangsa Bukit Chagar,Johor Bahru,Johor,07223-7476,80300,+60,Malaysia,"G Blk D Rum Pangsa Bukit Chagar, Johor Bahru, Johor"
"['Street:  G 8 Jln Kong Sang', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06762-0265', 'Zip code  70000', 'Country calling code  +60', 'Country  Malaysia']",G 8 Jln Kong Sang,Seremban,Negeri Sembilan,06762-0265,70000,+60,Malaysia,"G 8 Jln Kong Sang, Seremban, Negeri Sembilan"
"['Street:  No. 12A Jalan Mata Kucing Tampoi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07237-5724', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",No. 12A Jalan Mata Kucing Tampoi,Johor Bahru,Johor,07237-5724,81200,+60,Malaysia,"No. 12A Jalan Mata Kucing Tampoi, Johor Bahru, Johor"
"['Street:  Jalan Dagang B13a, Taman Dagang,', 'City:   Ampang', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 4270-7020', 'Zip code  68000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Dagang B13a, Taman Dagang,",Ampang,Selangor,+60 (0)3 4270-7020,68000,+60,Malaysia,"Jalan Dagang B13a, Taman Dagang,, Ampang, Selangor"
"['Street:  283 Jln Kampar', 'City:  Ipoh', 'State/province/area:    Perak', 'Phone number  605-2422272', 'Zip code  30250', 'Country calling code  +60', 'Country  Malaysia']",283 Jln Kampar,City:  Ipoh,Perak,605-2422272,30250,+60,Malaysia,"283 Jln Kampar, City:  Ipoh, Perak"
"['Street:  5 Jalan 2/48C Taman Kosmo Jaya', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 40415015', 'Zip code  51000', 'Country calling code  +60', 'Country  Malaysia']",5 Jalan 2/48C Taman Kosmo Jaya,Kuala Lumpur,Wilayah Persekutuan,(603) 40415015,51000,+60,Malaysia,"5 Jalan 2/48C Taman Kosmo Jaya, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  3/F Kompleks Kotaraya Jalan Cheng Lock', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 20722375', 'Zip code  50000', 'Country calling code  +60', 'Country  Malaysia']",3/F Kompleks Kotaraya Jalan Cheng Lock,Kuala Lumpur,Wilayah Persekutuan,(603) 20722375,50000,+60,Malaysia,"3/F Kompleks Kotaraya Jalan Cheng Lock, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 12 Jln 17/54 Seksyen 17', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037955-9268', 'Zip code  46400', 'Country calling code  +60', 'Country  Malaysia']",No. 12 Jln 17/54 Seksyen 17,Petaling Jaya,Selangor,037955-9268,46400,+60,Malaysia,"No. 12 Jln 17/54 Seksyen 17, Petaling Jaya, Selangor"
"['Street:  Kg. Banggol Saman Kok Lanas, Ketereh,', 'City:   Kota Bharu', 'State/province/area:    Kelantan', 'Phone number  097886115', 'Zip code  16450', 'Country calling code  +60', 'Country  Malaysia']","Kg. Banggol Saman Kok Lanas, Ketereh,",Kota Bharu,Kelantan,097886115,16450,+60,Malaysia,"Kg. Banggol Saman Kok Lanas, Ketereh,, Kota Bharu, Kelantan"
"['Street:  941A Jln Wayang Buntong', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05254-3223', 'Zip code  30100', 'Country calling code  +60', 'Country  Malaysia']",941A Jln Wayang Buntong,Ipoh,Perak,05254-3223,30100,+60,Malaysia,"941A Jln Wayang Buntong, Ipoh, Perak"
"['Street:  86 Lebuhraya Kapal Off Jalan Chain Ferry', 'City:  Butterworth', 'State/province/area:    Penang', 'Phone number  604-3321557', 'Zip code  12100', 'Country calling code  +60', 'Country  Malaysia']",86 Lebuhraya Kapal Off Jalan Chain Ferry,City:  Butterworth,Penang,604-3321557,12100,+60,Malaysia,"86 Lebuhraya Kapal Off Jalan Chain Ferry, City:  Butterworth, Penang"
"['Street:  2 77 Jln Medan Bunus', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032691-2582', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",2 77 Jln Medan Bunus,Kuala Lumpur,Wilayah Persekutuan,032691-2582,50100,+60,Malaysia,"2 77 Jln Medan Bunus, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. K292, Jalan Bendahara,', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  +60 (0)5 241-8629', 'Zip code  31650', 'Country calling code  +60', 'Country  Malaysia']","No. K292, Jalan Bendahara,",Ipoh,Perak,+60 (0)5 241-8629,31650,+60,Malaysia,"No. K292, Jalan Bendahara,, Ipoh, Perak"
"['Street:  No. 181 Selasar Rokam 11, Pekan Razaki,', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  +60 (0)3 2688-4141', 'Zip code  31350', 'Country calling code  +60', 'Country  Malaysia']","No. 181 Selasar Rokam 11, Pekan Razaki,",Ipoh,Perak,+60 (0)3 2688-4141,31350,+60,Malaysia,"No. 181 Selasar Rokam 11, Pekan Razaki,, Ipoh, Perak"
"['Street:  1St Floor Wisma Pertubuhan Peladang Jln DusunSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08241-1431', 'Zip code  93200', 'Country calling code  +60', 'Country  Malaysia']",1St Floor Wisma Pertubuhan Peladang Jln DusunSarawak,Kuching,Sarawak,08241-1431,93200,+60,Malaysia,"1St Floor Wisma Pertubuhan Peladang Jln DusunSarawak, Kuching, Sarawak"
"['Street:  Chinese Maternity Hospital Jln Pudu Kuala Lumpur', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  60320782080', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",Chinese Maternity Hospital Jln Pudu Kuala Lumpur,Kuala Lumpur,Wilayah Persekutuan,60320782080,55100,+60,Malaysia,"Chinese Maternity Hospital Jln Pudu Kuala Lumpur, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Tingkat 8 Menara Mppj Jalan Sultan', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037956-9956', 'Zip code  46200', 'Country calling code  +60', 'Country  Malaysia']",Tingkat 8 Menara Mppj Jalan Sultan,Petaling Jaya,Selangor,037956-9956,46200,+60,Malaysia,"Tingkat 8 Menara Mppj Jalan Sultan, Petaling Jaya, Selangor"
"['Street:  No. 25 1St Floor Jln Jaafar Kota Tinggi', 'City:   Kota Tinggi', 'State/province/area:    Johor', 'Phone number  6078834013', 'Zip code  81900', 'Country calling code  +60', 'Country  Malaysia']",No. 25 1St Floor Jln Jaafar Kota Tinggi,Kota Tinggi,Johor,6078834013,81900,+60,Malaysia,"No. 25 1St Floor Jln Jaafar Kota Tinggi, Kota Tinggi, Johor"
"['Street:  No. 57', 'City:   Taman Medan Masyhur', 'State/province/area:    Indera Mahkota', 'Phone number  09-573-9794', 'Zip code  25200', 'Country calling code  +60', 'Country  Malaysia']",No. 57,Taman Medan Masyhur,Indera Mahkota,09-573-9794,25200,+60,Malaysia,"No. 57, Taman Medan Masyhur, Indera Mahkota"
