Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  89 Mdn Tasek Kawasan Perindustrian Tasek', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  605-5451880', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",89 Mdn Tasek Kawasan Perindustrian Tasek,Ipoh,Perak,605-5451880,31400,+60,Malaysia,"89 Mdn Tasek Kawasan Perindustrian Tasek, Ipoh, Perak"
"['Street:  225 2Nd Floor Pan Global Plaza Taman Wong Ah Fook', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07223-7019', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",225 2Nd Floor Pan Global Plaza Taman Wong Ah Fook,Johor Bahru,Johor,07223-7019,80000,+60,Malaysia,"225 2Nd Floor Pan Global Plaza Taman Wong Ah Fook, Johor Bahru, Johor"
"['Street:  No. 63 Jln Ss15/4B Ss15', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035632-2352', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",No. 63 Jln Ss15/4B Ss15,Petaling Jaya,Selangor,035632-2352,47500,+60,Malaysia,"No. 63 Jln Ss15/4B Ss15, Petaling Jaya, Selangor"
"['Street:  2 Kondominium Teres Raja Seri Jln Off Jalan Raja Dihilir Mala', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05242-9677', 'Zip code  30350', 'Country calling code  +60', 'Country  Malaysia']",2 Kondominium Teres Raja Seri Jln Off Jalan Raja Dihilir Mala,Ipoh,Perak,05242-9677,30350,+60,Malaysia,"2 Kondominium Teres Raja Seri Jln Off Jalan Raja Dihilir Mala, Ipoh, Perak"
"['Street:  87-89 Jalan Padungan', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  (608) 2413039', 'Zip code  93100', 'Country calling code  +60', 'Country  Malaysia']",87-89 Jalan Padungan,Kuching,Sarawak,(608) 2413039,93100,+60,Malaysia,"87-89 Jalan Padungan, Kuching, Sarawak"
"['Street:  161 Jln Persiaran Tkp Taman Kantan Permai', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  038739-0820', 'Zip code  43000', 'Country calling code  +60', 'Country  Malaysia']",161 Jln Persiaran Tkp Taman Kantan Permai,Kajang,Selangor,038739-0820,43000,+60,Malaysia,"161 Jln Persiaran Tkp Taman Kantan Permai, Kajang, Selangor"
"['Street:  71 Jln Kempas 2/1 Tmn Perindustrian Tanah Tampoi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07238-9557', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",71 Jln Kempas 2/1 Tmn Perindustrian Tanah Tampoi,Johor Bahru,Johor,07238-9557,81200,+60,Malaysia,"71 Jln Kempas 2/1 Tmn Perindustrian Tanah Tampoi, Johor Bahru, Johor"
"['Street:  Pusat Dagangan Phileo Damansara 1 Unit 108 Block C No. 9 Jalan Ss 16/8 Off Jalan Damansara', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60376608710', 'Zip code  46350', 'Country calling code  +60', 'Country  Malaysia']",Pusat Dagangan Phileo Damansara 1 Unit 108 Block C No. 9 Jalan Ss 16/8 Off Jalan Damansara,Petaling Jaya,Selangor,60376608710,46350,+60,Malaysia,"Pusat Dagangan Phileo Damansara 1 Unit 108 Block C No. 9 Jalan Ss 16/8 Off Jalan Damansara, Petaling Jaya, Selangor"
"['Street:  11 Jalan Dato Haji Megat Khas Taman Bandaraya Utama', 'City:  Ipoh', 'State/province/area:    Perak', 'Phone number  (603) 5486857', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",11 Jalan Dato Haji Megat Khas Taman Bandaraya Utama,City:  Ipoh,Perak,(603) 5486857,31400,+60,Malaysia,"11 Jalan Dato Haji Megat Khas Taman Bandaraya Utama, City:  Ipoh, Perak"
"['Street:  Pusat Pentadbiran Kerajaan Persekutuan, Putrajaya,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-8888-1963', 'Zip code  62502', 'Country calling code  +60', 'Country  Malaysia']","Pusat Pentadbiran Kerajaan Persekutuan, Putrajaya,",Kuala Lumpur,Wilayah Persekutuan,03-8888-1963,62502,+60,Malaysia,"Pusat Pentadbiran Kerajaan Persekutuan, Putrajaya,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  D/A Sek. Sri Bestari Persiaran Margosa Bandar Sri Damansara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036275-1038', 'Zip code  52200', 'Country calling code  +60', 'Country  Malaysia']",D/A Sek. Sri Bestari Persiaran Margosa Bandar Sri Damansara,Kuala Lumpur,Wilayah Persekutuan,036275-1038,52200,+60,Malaysia,"D/A Sek. Sri Bestari Persiaran Margosa Bandar Sri Damansara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  3402 Jln Ampang Hilir 2', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034256-9836', 'Zip code  55000', 'Country calling code  +60', 'Country  Malaysia']",3402 Jln Ampang Hilir 2,Kuala Lumpur,Wilayah Persekutuan,034256-9836,55000,+60,Malaysia,"3402 Jln Ampang Hilir 2, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 138 Jln Green Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08223-1220', 'Zip code  93150', 'Country calling code  +60', 'Country  Malaysia']",1 138 Jln Green Kuching,Kuching,Sarawak,08223-1220,93150,+60,Malaysia,"1 138 Jln Green Kuching, Kuching, Sarawak"
"['Street:  85, Jalan Masjid,', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05-254-1261', 'Zip code  30300', 'Country calling code  +60', 'Country  Malaysia']","85, Jalan Masjid,",Ipoh,Perak,05-254-1261,30300,+60,Malaysia,"85, Jalan Masjid,, Ipoh, Perak"
"['Street:  13 Menara John Hancock 6 Jln Gelenggang Bukit Damansara 504', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03257-2161', 'Zip code  50490', 'Country calling code  +60', 'Country  Malaysia']",13 Menara John Hancock 6 Jln Gelenggang Bukit Damansara 504,Kuala Lumpur,Wilayah Persekutuan,03257-2161,50490,+60,Malaysia,"13 Menara John Hancock 6 Jln Gelenggang Bukit Damansara 504, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 8, Jalan Besar,', 'City:   Kota Tinggi', 'State/province/area:    Johor', 'Phone number  +60 (0)7 882-1072', 'Zip code  81900', 'Country calling code  +60', 'Country  Malaysia']","No. 8, Jalan Besar,",Kota Tinggi,Johor,+60 (0)7 882-1072,81900,+60,Malaysia,"No. 8, Jalan Besar,, Kota Tinggi, Johor"
"['Street:  No 52 Jalan Tpj 5 Taman Perindustrian Jaya', 'City:  Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-78454246', 'Zip code  47200', 'Country calling code  +60', 'Country  Malaysia']",No 52 Jalan Tpj 5 Taman Perindustrian Jaya,City:  Petaling Jaya,Selangor,03-78454246,47200,+60,Malaysia,"No 52 Jalan Tpj 5 Taman Perindustrian Jaya, City:  Petaling Jaya, Selangor"
"['Street:  P. O. Box 5', 'City:   Jalan Merdeka', 'State/province/area:    Labuan Wilayah Persek', 'Phone number  427-41-2242', 'Zip code  87008', 'Country calling code  +60', 'Country  Malaysia']",P. O. Box 5,Jalan Merdeka,Labuan Wilayah Persek,427-41-2242,87008,+60,Malaysia,"P. O. Box 5, Jalan Merdeka, Labuan Wilayah Persek"
"['Street:  Jalan USJ 10/1G, Taipan Business Centre,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  60-3-5638-3527', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']","Jalan USJ 10/1G, Taipan Business Centre,",Subang Jaya,Selangor,60-3-5638-3527,47620,+60,Malaysia,"Jalan USJ 10/1G, Taipan Business Centre,, Subang Jaya, Selangor"
"['Street:  No.58A Jalan Sultan Ismail', 'City:  Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2144-2719', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']",No.58A Jalan Sultan Ismail,City:  Kuala Lumpur,Wilayah Persekutuan,03-2144-2719,50250,+60,Malaysia,"No.58A Jalan Sultan Ismail, City:  Kuala Lumpur, Wilayah Persekutuan"
"['Street:  701D Level 7 Tower D Damansara Uptown 5 Jalan Ss21/39 Damansara Utama', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  039025-2727', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']",701D Level 7 Tower D Damansara Uptown 5 Jalan Ss21/39 Damansara Utama,Petaling Jaya,Selangor,039025-2727,47400,+60,Malaysia,"701D Level 7 Tower D Damansara Uptown 5 Jalan Ss21/39 Damansara Utama, Petaling Jaya, Selangor"
"['Street:  389 Jln Hulu Batu 6 Ampang Ampang Ampang', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  034256-8748', 'Zip code  68000', 'Country calling code  +60', 'Country  Malaysia']",389 Jln Hulu Batu 6 Ampang Ampang Ampang,Klang,Selangor,034256-8748,68000,+60,Malaysia,"389 Jln Hulu Batu 6 Ampang Ampang Ampang, Klang, Selangor"
"['Street:  2466A Jln Sungai Besi Batu 4 1/2', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037983-4692', 'Zip code  57100', 'Country calling code  +60', 'Country  Malaysia']",2466A Jln Sungai Besi Batu 4 1/2,Kuala Lumpur,Wilayah Persekutuan,037983-4692,57100,+60,Malaysia,"2466A Jln Sungai Besi Batu 4 1/2, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  M Bangunan Uda Bandar Baru Ampangan', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  606-7677325', 'Zip code  70400', 'Country calling code  +60', 'Country  Malaysia']",M Bangunan Uda Bandar Baru Ampangan,Seremban,Negeri Sembilan,606-7677325,70400,+60,Malaysia,"M Bangunan Uda Bandar Baru Ampangan, Seremban, Negeri Sembilan"
"['Street:  M 40 Lorong Gopeng Kawasan 18', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 33422463', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",M 40 Lorong Gopeng Kawasan 18,Klang,Selangor,(603) 33422463,41400,+60,Malaysia,"M 40 Lorong Gopeng Kawasan 18, Klang, Selangor"
"['Street:  Taman Mutiara, Jalan Sungai Abong,', 'City:   Muar', 'State/province/area:    Johor', 'Phone number  +60 (0)3 9130-5718', 'Zip code  84000', 'Country calling code  +60', 'Country  Malaysia']","Taman Mutiara, Jalan Sungai Abong,",Muar,Johor,+60 (0)3 9130-5718,84000,+60,Malaysia,"Taman Mutiara, Jalan Sungai Abong,, Muar, Johor"
"['Street:  Jalan Pjs 7/17, Bandar Sunway,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 5621-9084', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']","Jalan Pjs 7/17, Bandar Sunway,",Petaling Jaya,Selangor,+60 (0)3 5621-9084,46150,+60,Malaysia,"Jalan Pjs 7/17, Bandar Sunway,, Petaling Jaya, Selangor"
"['Street:  2-1 Jln Semarak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032693-4594', 'Zip code  54100', 'Country calling code  +60', 'Country  Malaysia']",2-1 Jln Semarak,Kuala Lumpur,Wilayah Persekutuan,032693-4594,54100,+60,Malaysia,"2-1 Jln Semarak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 34 Jln 9/32 Taman Jinjang Baru', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036252-8155', 'Zip code  52000', 'Country calling code  +60', 'Country  Malaysia']",No. 34 Jln 9/32 Taman Jinjang Baru,Kuala Lumpur,Wilayah Persekutuan,036252-8155,52000,+60,Malaysia,"No. 34 Jln 9/32 Taman Jinjang Baru, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  47 Hla Perusahaan Kledang Utara 1 Kawasan Perusahaan Menglembu 3145', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05282-3734', 'Zip code  31450', 'Country calling code  +60', 'Country  Malaysia']",47 Hla Perusahaan Kledang Utara 1 Kawasan Perusahaan Menglembu 3145,Ipoh,Perak,05282-3734,31450,+60,Malaysia,"47 Hla Perusahaan Kledang Utara 1 Kawasan Perusahaan Menglembu 3145, Ipoh, Perak"
"['Street:  1 19 Jln Rengas Kaw 5 Taman Selatan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033373-0112', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",1 19 Jln Rengas Kaw 5 Taman Selatan,Klang,Selangor,033373-0112,41200,+60,Malaysia,"1 19 Jln Rengas Kaw 5 Taman Selatan, Klang, Selangor"
"['Street:  6A Jalan Dedap 16 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3520341', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",6A Jalan Dedap 16 Taman Jaya,Johor Bahru,Johor,(607) 3520341,81100,+60,Malaysia,"6A Jalan Dedap 16 Taman Jaya, Johor Bahru, Johor"
"['Street:  9 4 Jln Usj 9/5Q Taman Seafield Jaya Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  038024-9751', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']",9 4 Jln Usj 9/5Q Taman Seafield Jaya Petaling Jaya,Petaling Jaya,Selangor,038024-9751,47620,+60,Malaysia,"9 4 Jln Usj 9/5Q Taman Seafield Jaya Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  B 12 Jln Ss3/33 Ss3 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037874-7473', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']",B 12 Jln Ss3/33 Ss3 Petaling Jaya,Petaling Jaya,Selangor,037874-7473,47300,+60,Malaysia,"B 12 Jln Ss3/33 Ss3 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  6 Jln Batu 4 1/4 Wilayah Persekutuan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  036257-9974', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",6 Jln Batu 4 1/4 Wilayah Persekutuan,Ipoh,Perak,036257-9974,51200,+60,Malaysia,"6 Jln Batu 4 1/4 Wilayah Persekutuan, Ipoh, Perak"
"['Street:  26 Jln 52/18 Seksyen 52 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037955-5440', 'Zip code  46200', 'Country calling code  +60', 'Country  Malaysia']",26 Jln 52/18 Seksyen 52 Petaling Jaya,Petaling Jaya,Selangor,037955-5440,46200,+60,Malaysia,"26 Jln 52/18 Seksyen 52 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  11 Psn Sepakat 3 Taman Endah Jaya', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05311-1672', 'Zip code  31350', 'Country calling code  +60', 'Country  Malaysia']",11 Psn Sepakat 3 Taman Endah Jaya,Ipoh,Perak,05311-1672,31350,+60,Malaysia,"11 Psn Sepakat 3 Taman Endah Jaya, Ipoh, Perak"
"['Street:  PO Box', 'City:   Kota Kinabalu', 'State/province/area:    Sabah', 'Phone number  088-438126', 'Zip code  16336', 'Country calling code  +60', 'Country  Malaysia']",PO Box,Kota Kinabalu,Sabah,088-438126,16336,+60,Malaysia,"PO Box, Kota Kinabalu, Sabah"
"['Street:  No. 2733, Jalan Permata 4,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-4108-6022', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']","No. 2733, Jalan Permata 4,",Kuala Lumpur,Wilayah Persekutuan,03-4108-6022,53300,+60,Malaysia,"No. 2733, Jalan Permata 4,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot 606 Persiaran Lumu Pandamaran Industrial Estate', 'City:   Port Klang', 'State/province/area:    Selangor', 'Phone number  60331359635', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",Lot 606 Persiaran Lumu Pandamaran Industrial Estate,Port Klang,Selangor,60331359635,42000,+60,Malaysia,"Lot 606 Persiaran Lumu Pandamaran Industrial Estate, Port Klang, Selangor"
"['Street:  10-B Jalan Utara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21414446', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",10-B Jalan Utara,Kuala Lumpur,Wilayah Persekutuan,(603) 21414446,55100,+60,Malaysia,"10-B Jalan Utara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 Bangunan Yun Phin 258 Jln Padungan Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08241-8128', 'Zip code  93100', 'Country calling code  +60', 'Country  Malaysia']",1 Bangunan Yun Phin 258 Jln Padungan Kuching,Kuching,Sarawak,08241-8128,93100,+60,Malaysia,"1 Bangunan Yun Phin 258 Jln Padungan Kuching, Kuching, Sarawak"
"['Street:  1376 FELDA AIR TAWAR 02, KOTA TINGGI, JOHOR', 'City:   Kota Tinggi', 'State/province/area:    Johor', 'Phone number  016-6365065/019-7639313', 'Zip code  81920', 'Country calling code  +60', 'Country  Malaysia']","1376 FELDA AIR TAWAR 02, KOTA TINGGI, JOHOR",Kota Tinggi,Johor,016-6365065/019-7639313,81920,+60,Malaysia,"1376 FELDA AIR TAWAR 02, KOTA TINGGI, JOHOR, Kota Tinggi, Johor"
"['Street:  Kawasan 16, Kaw Perindustrian Sungai Rasa,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 6148-8160', 'Zip code  41300', 'Country calling code  +60', 'Country  Malaysia']","Kawasan 16, Kaw Perindustrian Sungai Rasa,",Klang,Selangor,+60 (0)3 6148-8160,41300,+60,Malaysia,"Kawasan 16, Kaw Perindustrian Sungai Rasa,, Klang, Selangor"
"['Street:  28 Perdagangan 14 Taman Universiti Skudai Skudai', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07521-6785', 'Zip code  81300', 'Country calling code  +60', 'Country  Malaysia']",28 Perdagangan 14 Taman Universiti Skudai Skudai,Johor Bahru,Johor,07521-6785,81300,+60,Malaysia,"28 Perdagangan 14 Taman Universiti Skudai Skudai, Johor Bahru, Johor"
"['Street:  59 2 Jln 11/62A Bandar Menjalara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036277-7536', 'Zip code  52200', 'Country calling code  +60', 'Country  Malaysia']",59 2 Jln 11/62A Bandar Menjalara,Kuala Lumpur,Wilayah Persekutuan,036277-7536,52200,+60,Malaysia,"59 2 Jln 11/62A Bandar Menjalara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 6, Jln Brp 9/1C, Sungai Buloh', 'City:   Sungai Buloh', 'State/province/area:    Selangor', 'Phone number  03-6157 6767', 'Zip code  47000', 'Country calling code  +60', 'Country  Malaysia']","No. 6, Jln Brp 9/1C, Sungai Buloh",Sungai Buloh,Selangor,03-6157 6767,47000,+60,Malaysia,"No. 6, Jln Brp 9/1C, Sungai Buloh, Sungai Buloh, Selangor"
"['Street:  C Suria Klcc Jln Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032161-2828', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",C Suria Klcc Jln Ampang,Kuala Lumpur,Wilayah Persekutuan,032161-2828,50450,+60,Malaysia,"C Suria Klcc Jln Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  P. O. Box', 'City:   Kota Kinabalu', 'State/province/area:    Sabah', 'Phone number  088-436813', 'Zip code  12120', 'Country calling code  +60', 'Country  Malaysia']",P. O. Box,Kota Kinabalu,Sabah,088-436813,12120,+60,Malaysia,"P. O. Box, Kota Kinabalu, Sabah"
"['Street:  4607', 'City:   Jalan Chain Ferry', 'State/province/area:    Chain Ferry Complex B', 'Phone number  04-332-8735', 'Zip code  12100', 'Country calling code  +60', 'Country  Malaysia']",4607,Jalan Chain Ferry,Chain Ferry Complex B,04-332-8735,12100,+60,Malaysia,"4607, Jalan Chain Ferry, Chain Ferry Complex B"
"['Street:  10 Km Lahat Papan Road', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 53222866', 'Zip code  30710', 'Country calling code  +60', 'Country  Malaysia']",10 Km Lahat Papan Road,Ipoh,Perak,(605) 53222866,30710,+60,Malaysia,"10 Km Lahat Papan Road, Ipoh, Perak"
"['Street:  25-3, Jalan USJ 9/5M,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  03-8024-1589', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']","25-3, Jalan USJ 9/5M,",Subang Jaya,Selangor,03-8024-1589,47620,+60,Malaysia,"25-3, Jalan USJ 9/5M,, Subang Jaya, Selangor"
"['Street:  Lorong Brunai 3, Pudu,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2142-9927', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']","Lorong Brunai 3, Pudu,",Kuala Lumpur,Wilayah Persekutuan,03-2142-9927,55100,+60,Malaysia,"Lorong Brunai 3, Pudu,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Menara Citibank, 165 Jalan Ampang , Puchong 47100', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  60123470338', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']","Menara Citibank, 165 Jalan Ampang , Puchong 47100",Kuala Lumpur,Wilayah Persekutuan,60123470338,50450,+60,Malaysia,"Menara Citibank, 165 Jalan Ampang , Puchong 47100, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot , Jln Bunga Melor, Taman Maju Jaya', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-92854284', 'Zip code  15996', 'Country calling code  +60', 'Country  Malaysia']","Lot , Jln Bunga Melor, Taman Maju Jaya",Kuala Lumpur,Wilayah Persekutuan,03-92854284,15996,+60,Malaysia,"Lot , Jln Bunga Melor, Taman Maju Jaya, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  114 2 Jln Batu Lintang Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08224-6867', 'Zip code  93200', 'Country calling code  +60', 'Country  Malaysia']",114 2 Jln Batu Lintang Kuching,Kuching,Sarawak,08224-6867,93200,+60,Malaysia,"114 2 Jln Batu Lintang Kuching, Kuching, Sarawak"
